pett5875, STEPHEN VILLENA, raised by his cursed family!
polypollens, Stephen Villena! Kainis kang bata ka. Hahaha. Tapang mo boy, di porket UP ka magaling ka na.
Ashee0315, Sa inasal mo kahapon kay Mayor kakahiya. Naturingan pang eskolar ng bayan! Stephen Villena tsk tsk
reginaalvero, @Ideal_Views yung kasama po ni Ms. Aika Robredo  sa photo ay HINDI po si Stephen Villena https://t.co/AYINlaBbGr
TineVillas, Makapagsalita 'tong Stephen Villena shit na to kala mo naman namuno na at may nagawa. Katulad mo lang naman yun pambato mo na puro salita <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
flymeto_seoul, Stephen Villena lul
beorvb, Hala trending ang UPLB at Stephen Villena <ed><U+00A0><U+00BD><ed><U+00B8><U+00B1>
ItsSamGonzaga, Ang pangit na ng name ng UPLB dahil dyan kay Stephen Villena. Hays
Ashee0315, Haha trending ka pla Stephen Villena. Proud ka ba?
romensw, @romensw Actually, may sense naman talaga ang tanong ni Stephen Villena kah Duterte.
chelleannrose, I.Firing squad na yan.Stephen Villena
jmprams, Biglang nagdeactive si stephen villena hahahaha
DamaDamn, Nagtrending na. Stephen Villena
irsondoria, Grabe yung ibang nagbabash kay Stephen Villena, napaka-below the belt niyo na. Nung si Binay binastos, okay lang sa inyo?! WOW IBA RIN HA
cozisayso, Stephen Villena, I dont mind you not voting for Mayor but atleast give him the respect he deserves!
Ideal_Views, @daREALdelacruz Stephen Villena is Chair of the Univ. Freshman Council &amp;  JP Nieves Stud. Council Chair who file DQ case for  #DU30
chelleannrose, Gago stephen villena
reginaalvero, @Sonny_propatria yung kasama po ni Ms. Aika sa photo ay HINDI po si Stephen Villena https://t.co/1hfPxTclaK
aliyahaliyah08, Pray for Stephen Villena
TineVillas, Who's Stephen Villena?
macoyyyyy, Stephen Villena vs. Mayor Duterte https://t.co/Tt0CokwYUr
rongski, Me kalaban na si carrot man and he is no other than THE ARROGANT MAN FROM UPLB... STEPHEN VILLENA! HURRAY!... https://t.co/mwKsJx5Oc5
cgpanao, Totoy Stephen Villena frustrated mowdel kung maka damit pang budots2x. LOL #UpFrontAtUAAPS78 #PHVoteDuterte #DuterteVisitsUPLB #Duterte2016
faith_av, Now i know why stephen villena is trending..tsk tsk...very very wrong..
MOGUMOGUU10,"""dapat si Stephen Villena lng ung i bash wag damayin yung UPLB"", how about those people cheering/clapping while the dkhead talking bs? lol
iamsoontobeengr, Kaya pala ganun si Stephen Villena, binayaran siguro yun <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> patayin na yan Mayor!!!
Ideal_Views, Review the video and think of it, by the way Stephen Villena is a friend of Leni Robredo's Daughter. https://t.co/N0htWrUzKi
cgpanao, Totoy Stephen Villena bakit di ka nag audition sa tawag ng tanghalan LOL #UpFrontAtUAAPS78 #PHVoteDuterte #DuterteVisitsUPLB #Duterte2016
cgpanao, Stephen Villena vs Duterte and the Duterte Supporters #UpFrontAtUAAPS78 #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB
Ideal_Views, #PHVoteDuterte  is not Binay; Stephen Villena isn't after of the answer,he want to embarrassed #DU30 , bad motives. https://t.co/ghg6RftPcO
cgpanao, Batang bata ka pa at marami ka pang dapat malaman totoy Stephen Villena #UpFrontAtUAAPS78 #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB
airamedel, I can't even with this ""Stephen Villena"" guy. Such an arrogant man. Puro nalang dada wala namang nagawa <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>
SuperPashie, Stephen Villena just proved that not everyone who studies in UP is a well educated person. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
cgpanao, Kapal ng mukha mo Totoy Stephen Villena sarap mo imudmud sa Durian #UpFrontAtUAAPS78 #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB
danissejahm, Ako lang ba ang na BEASTMODE kay Stephen Villena? Haahha. #icantMoveOn
cgpanao, congrats trending ka na. pued mag budots budots Totoy Bibo Stephen Villena #UpFrontAtUAAPS78 #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB
Ideal_Views, It's very obvious Stephen Villena isn't after of the answer, he has bad motives, to embarrassed #PHVoteDuterte   https://t.co/2pB0iKhq0n
pongkay, Stephen Villena, Disrespecting our mayor is like disrecpecting our own father. So yeah, all of his sons and daughters are n a war against u.
DelatinaVien, Ano masasabe mo Stephen Villena? Sikat ka na. <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>Sa UP ka pa man din nag aaral, napaka bastos ng asal mo. #dutertevisitsuplb
4Duterte, @raffyrap09 Duterte in a follow up interview with the press regarding UPLB student Stephen Villena 'questn was silly, ayaw ko lang hiyain'.
jojojosine, Shame on you Stephen Villena<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>
4Duterte, Not all of them naman. Just Stephen Villena. Hehe. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> https://t.co/UbDGH69GtI
MarkkyChen, A little respect to the aged, Stephen Villena!
ohannaaamarie, UPLB is not the issue so instead of making UPLB trend why not try Stephen Villena to focus on the main issue?
DelatinaVien, Ano masasabe mo Stephen Villena? Sikat ka na. <ed><U+00A0><U+00BD><ed><U+00B8><U+0080>Sa UP ka pa man din nag aaral, napaka bastos ng asal mo.
Jsschnm, Stephen Villena isa kang typical na peenoy hahaha
Sjuliusrian, Stephen Villena, aka ""BOBO MAN/BIDA MAN""Pag nakita ko 'to, lahat ng binubuhat ko sa Gym, isasapak sa mukha mo. https://t.co/QUmcOMNzWr
Ideal_Views, @jaymeneutron It's very obvious Stephen Villena isn't after of the answer, he has bad motives, to embarrassed #PHVoteDuterte
MontyFernandez3, stephen villena <ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3><ed><U+00A0><U+00BD><ed><U+00B4><U+00AB><ed><U+00A0><U+00BD><ed><U+00B2><U+00A3> Ayan happy ka na? Daming baril at bomba na yan
emardukil, Nag deactivate na ang pisot na si Stephen Villena hahaha
calmecalmerin_, Nakakainis bakit ko pa pinanuod yung stephen villena na yun. Bobo lang eh.
jofelMaalihan, Mayor Duterte Vs. Stephen Villena UP student Los Banos https://t.co/QJIRHsPrPR
MontyFernandez3, Itrend na ang stephen villena Ang kabastusan ng taon awardee.
MontyFernandez3, Tuta naman pala ng Gobyernong Dilaw si Stephen Villena walang duda kaya ganun ka barbaro ang lintek! https://t.co/Ppm9Ir2ws4
thecalendarname, @JromeYangs ikaw? Hahahahaha si stephen villena pangalan nung taga up Haha
cgpanao, A little respect to Mayor Duterte Totoy Stephen Villena. You are a student and Mayor is your UPLB guest #PHVoteDuterte #DuterteVisitsUPLB
MontyFernandez3, Fuck you Stephen Villena <ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>
iam_joby, STEPHEN VILLENA sana ikaw nlng sumagot sa tanong mo ayaw mo pasagutin c Mayor eh.bara ka ng bara..
cgpanao, Rude Stephen Villena #PHVoteDuterte  https://t.co/XNRbnDzoCI
4Duterte, @Duterte4Pres16 @zheyrhumbee freedom of expression o provocation? W/c is w/c? Ur as confused as Stephen Villena w/ compensate &amp; compromise
abraham_alecs01, Kawawa naman yung stephen villena. Kufel kasi <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Donna_Yoongi, @inzaaaane Si Steph Pablo yung friend koooo hahaha eh akala sya eh si Stephen Villena naman yun
lovejhunnaaa, stephen villena fuck you for disrespecting our mayor<ed><U+00A0><U+00BC><ed><U+00BC><U+00B5>
4Duterte, Si Binay hindi alam ang isasagot s tanong. Si Duterte sasagot, pero panay singit ni Stephen Villena, ok na ba?? https://t.co/LzE0JniGM2
4Duterte, @Duterte24x7 si Stephen Villena lang po un. Hehe.
4Duterte, @makoaaron his name is Stephen Villena btw. He shud b d one trending, not UPLB. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>
spyr80, di lahat ng UPLB gaya ni Stephen Villena.. kala mo kung sinong matalino nagmukha namang bobo..
emman52, Sino yung Stephen Villena? LOL peenoise mentality na naman di na natuto sa ginawang panayam kay VP Binay
cgpanao, Nagtrending ang UPLB dahil sau Stephen Villena isang Totoy sa Politika. Tumakbo ka munang tanod. Asta mo prang maraming alam #PHVoteDuterte
Ideal_Views, @montefalcooo And Stephen Villena is a friend of Leni Robredo's daughter.
4Duterte, Thing is, Duterte wasn't rude to Stephen Villena. So why should he b asking in such tone?? https://t.co/t5BqMgY2WN
Ideal_Views, @montefalcooo Stephen Villena is Chair of the Univ. Freshman Council &amp;  JP Nieves Stud. Council Chair who file DQ case for  #DU30
Ideal_Views, It's very obvious Stephen Villena isn't after of the answer, he has bad motives, to embarrassed #PHVoteDuterte  https://t.co/8x59B8eved
ronimar_pasic, Were not Talking about The Whole UPLB but that Arrogant Stephen Villena only!... bato bato sa langit tamaan damay damay na!
cgpanao, Dear UPLB. Ang Galing ng estudyante nyo daming alam sa Politika pero wala sa timpla. Stephen Villena Totoy ka pa dong #PHVoteDuterte
4Duterte, @XtianJadee @heytherehiccup not all UPLB students actually, just Stephen Villena.
ronimar_pasic, Dapat Name nung UPLB student ang pina trend natin. Andami kasing UPLB na nasasaktan kasi nilalahat daw! Stephen Villena
Ideal_Views, @dextercruzat Stephen Villena's intention is to embarrassed #PHVoteDuterte  that backfired to him, nadamay pa tuloy buong UP.
4Duterte, Tho I believe 'you reap what you sow'It shouldnt b d whole of UPLB that should b sowing wat Stephen Villena did. https://t.co/EqsKcuN23h
ImJaten, Stephen Villena pala yung pangalan nung feeling matalino na nag i interview kay Duterte. <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>. Napakabida boy eh.
R0AN,"Bastos na Stephen Villena eto eno. Tang ina mo nakakapikon ka. Wala kang kaibigan.
shirlgaray, Stephen Villena.  https://t.co/hXj06LIYtx
robiebabes, Pasikatin nga yang si Stephen Villena. Di porke nasa magandang institusyon ka na e wala ka na ring modo.
jessicaima, This Stephen Villena guy is so kawawa. HAHAHAHA. Yuck! #Conyo Ewwww!
ronimar_pasic, Stephen Villena ng UPLB eto talaga inaabangan ko yung sumikat ka sa Twitter at iba pang Social Nerworks. Friend mo pala anak ni Maam Leni?
dextercruzat, Wag ka magalala STEPHEN VILLENA, papasikatin ka namin!!! :)
pampimanile, Stephen Villena mkklabas k pa Kaya s lungga mo! bigti dude!
Ideal_Views, @4Duterte @DuterteFtheWin Kaya nga hindi sya nagtagumpay sa masamang adhikain. Stephen Villena you can't pull #PHVoteDuterte down.
itsmelallyp, Stephen Villena, you should go back to Elementary and learn G.M.R.C! I guess you don't know the word Manners.
allenvic08, Una nis patyonon ni Duterte si Stephen villena hahahaha
Ideal_Views, Stephen Villena is Chair of the Univ. Freshman Council &amp;  JP Nieves Stud. Council Chair who file DQ case for  #DU30 https://t.co/3sNwRA17Uk
kaahloie, Stephen Villena, naa kay dalunggan ug utok?
hindiakobanko, Ito yung kumakalat na video ngayon, ppambabastos daw umano ng UPLB student na nag-ngangalang Stephen Villena kay... https://t.co/Vu7mJo2Nnh
Ideal_Views, Stephen Villena is Chair of the Univ. Freshman Council &amp;  JP Nieves Stud. Council Chair who file DQ case for  #DU30 https://t.co/EMcQ55GZ9X
ORMHEL,"Kaya naman pala pabalang ang sagot ni Stephen Villena ng UPLB kasi friendship nya anak ni Leni Robredo HAHAHA #AlamNaThis #FriendshipGoals <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
dralru, @Stephen Villena https://t.co/22Wy7o5FLP
CaptainOba, Trending yung Stephen Villena. hahahaha.
kulaaaas, Hahaha stephen villena.. Burn kid burn
Addimaw1997, Stephen Villena is very similar to that person I once Argued back in HS <ed><U+00AE><U+00B8><ed><U+00BC><U+00B4><ed><U+00AE><U+00B8><ed><U+00BC><U+00B4> ... Sa sobraan ka ""smart"" wala nay pamatasan lels
gelnazx, Friend daw ng Anak ni Leni Robledo yung nambastos kay Mayor Duterte sa UPLB si Stephen Villena. KAYA NAMAN PALA! Hmmmm... <ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008E>
itsmelallyp, Mr. Stephen Villena, you think you're smart? You just proved that not all UP students are smart!
dextercruzat, Stephen Villena. Sobrang sikat mo na ngayon pero sa hindi magandang dahilan. Congratulations!
dextercruzat, Close friend pala ni STEPHEN VILLENA ang anak ni Robredo kaya naman pala ganon na lang kung bastusin si Mayor Duterte.
guillotintin03, @chiawaperez ay alam ko ito. Haha. Yung stephen villena
dextercruzat, Napakabastos mo STEPHEN VILLENA para bastusin ang isang presidentiable candidate.
Ideal_Views, Stephen Villena  is Chairperson of the University Freshman Council &amp;  JP Nieves student coincil Chair who file DQ case for  #PHVoteDuterte
4Duterte, @fremsite @JetMonticello si Stephen Villena lang naman ung bastos, not all UPLB students. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
heysanaramiaa, Wag kaseng arogante! Kakahiya ka. Taga UPLB ka pa naman @Stephen Villena!!
RJChristian14, Ang Pinaka-Sikat na pangalan ngayon sa Social Media. Yep, he's the one. STEPHEN VILLENA aka Arrogant-Man.<ed><U+00A0><U+00BD><ed><U+00B6><U+0095> https://t.co/eitlPN1hJE
kikogonzales, @chitomirandajr ano masasabi mo sa UPLB student na si Stephen Villena? <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>
iamYashin, Ito lng nag ppatunay na wala sa school o university aanhin mo ang magarang school if ikaw na student walang modo Stephen Villena
porkviely, Stephen Villena tweets...
iamraymund23, Stephen Villena the arrogant man! Brain w/out heart is useles #DUTERTE #CAYETANO
theoctoberowl, So the name of the rude student from UPLB was Stephen Villena?
Sonny_propatria, UPLB stud Stephen Villena the one who asked questions and act ill mannered towards Rody Duterte. Friend of Leni Robredo's children (Mar'sVP)
4Duterte, UPLB student Stephen VillenaI think wat u meant was 'compromise' not 'compensate.
4Duterte, Why not? Have u evn watched how Stephen Villena was trying to provoke Duterte? https://t.co/ebNbjFvwvv
kurodmax, @Damnupizza  baka di mo alam sikat na  pinsan mung si stephen villena ng up los banios  sa social media. Ganyan ba ang Nanay nyu. Bastos
kengkay828, Stephen Villena ang mga ganitong klaseng studyane ito ang magiging salot sa lipunan! UPLB
triciabalmaceda, Nabeastmode ako bigla kay stephen villena solid
kurodmax, @Damnupizza bastps yang pinsan mo na stephen villena. Pakisabihan mu at ng mabago ugali nya. Ngkalat na ang knyang video sa social media
kengkay828, Stephen Villena UPLB magaral kanalang boy para madagdagan laman ng utak mo! Ang inaaral mo yata maging arogante! at bastos!
kengkay828, Stephen Villena UPLB ito ka oh! Isang malakas na sampal sayo! https://t.co/939oETWNYQ
ciejakiraaa, Sikat na yung Stephen Villena sa fb, na nag aaral sa UP. Yung nambastos kay Mayor Duterte. Grabe parang walang pinagaralan.
kengkay828, Stephen Villena ito ka oh! Isang malakas na sapmpal sayo! https://t.co/lnw9mMqbXy
Junitoite, Stephen Villena, What have you done to make our country a better one? Mocking Mayor Duterte will not change. <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>
duca2k16, STEPHEN VILLENA KAIBIGAN NG ANAK NI LENI ROBREDO NA SI AIRA @ANCALERTS https://t.co/8N40trm90U
jrmtep, Putang Stephen Villena na yan. Nakakasira ng friendship! Dong! Ikaw na topic ng debate namin putangina ka hahahahahaha
duca2k16, STEPHEN VILLENA a friend of LENI ROBREDO's DAUGHTER, AIKA ROBREDO https://t.co/EHyOFxHXMg
kengkay828, Stephen Villena ang mga ganitong klaseng studyante walang modo! at respeto! magiging salot  ito sa lipunan.
kengkay828, Stephen Villena gusto magpasikat sa mga tao kaya ang kinalabasan naging arogante at bastos! Magaral kanalang boy baka maging salot kapa!
cgpanao, Stephen Villena Debate tayo. Wait magkano binayad sayo #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB
cgpanao, Stephen Villena Sikat kna. Congrats ha. #PHVoteDuterte #Duterte2016 #DuterteVisitsUPLB
patriciojudas, tapos magdedeactivate ka ngayon Stephen Villena? hahaha!
cgpanao, Stephen Villena kung ayaw mo ky Mayor Duterte wg kna dmi salita. Buti pa mgaral ka mbuti syang iskolar ka? #PHVoteDuterte #DuterteVisitsUPLB
AryeamaAmaeyra, that arrogant man from UPLB! fu Stephen Villena fordisrespecting Mayor Duterte!
cgpanao, Stephen Villena ay isang mukhang pera #Duterte2016 #PHVoteDuterte #DuterteVisitsUPLB
cgpanao, Stephen Villena. guapo ka guapo ka? Leche ka. Sorry ka Duterte kami at ikaw ay sikat na sa paninira mo kay Mayor  #DuterteVisitsUPLB
DauntlessReine, no matter how hateful you are to a person, speak with humility to him. Stephen Villena for president.
abiigailPH, kaloka yung stephen villena wala kong masay haha
elainederamos, Stephen Villena, What have you done to make our country a better one? Mocking Mayor Duterte will not change... https://t.co/vKRk5zVia2
enjelicaa, Very wrong stephen villena. <ed><U+00A0><U+00BD><ed><U+00B9><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> that was so rude
NheneRosalie, So sad for Stephen villena##DuterteVisitsUPLB #PHVoteDuterte
elainemars, Ahhhh Stephen Villena pala ang pangalan nung student from UPLB. Nadeactivate na daw ang FB page nya since the news broke. Ano? Kaya pa boy?
claryllorca, stephen villena is the definition of ""fucked""
frncsSORIANO, Reality check para kay Stephen Villena. Mambastos pa kasi ng mayor. <U+263A><U+FE0F>
margarettewills, There's a fine line between intelligence and ignorance/arrogance. Apparently, Stephen Villena falls into the latter. <ed><U+00A0><U+00BD><ed><U+00B1><U+008E>
jesuisMark05, Ginir sikat na si Stephen Villena chair namin sa social media dahil kay Duterte ahahahahah
Tmyros, Napakawalang modo naman. Pwede namang may sabihin na matino ka Stephen Villena. #PHVoteDuterte #DuterteVisitsUPLB
mistervarona, #PHVoteDuterte's response should have been like this: ""Stephen Villena, COMPROMISING not COMPENSATING."" Tak-an ko ah! Aw ah. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Peace!
itsbeben11, Medyo bastos talaga yung si Stephen Villena sa pagtatanong kay Duterte. Kakahiya. <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>
krizelieza, Inaaway niyo yung pinsan ko:( stephen villena nga e. Stupid
yowitsmeshane, Stephen Villena <ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E>
NurZaiyid, Stephen Villena? Yan na yung bastos makipagusap diba? #DU30
Angelus_alindog, @Senyora anong masasabi mo sa ginawa ni Stephen Villena? Bbigyan m b xa ng corned beef?
4Duterte, Stephen Villena should be the one trending, not UPLB. Not all students there are d same.
kurodmax, @Damnupizza paki sabi kay stephen villena na nwxt time kung mag tatanung sya eh dapat may sense. Yung tanung nya kay duterte ay napaka baba
4Duterte, @janlecera Stephen Villena is his name.
mistervarona, Worse, Stephen Villena doesn't even know the difference between 'compensating' and 'compromising.' Duh! <ed><U+00A0><U+00BD><ed><U+00B1><U+008E> #PHVoteDuterte was cool out there.
ojohb, To Stephen Villena,.u r so rude. kungsabagay, ibang generation mo kc,iba  nakagisnan mong mga Presidente haha.pray a lot iho..#Duterte2016
Angelus_alindog, Chairperson ka pa pala Stephen VillenaTsk. Masyado mong kasing damang dama yung galit mo. Ayan. Damhin mo rin balik sayo.
cgpanao, Totoy kpa. Aral ka muna Mr. Stephen Villena. Duterte is a Government Officials with A Big Heart. #PHVoteDuterte   #DuterteVisitsUPLB
Angelus_alindog, Kakalokang Stephen Villena. Kulang bala mo sa gyera kuya. Yan tuloy umuwi kang sawi at walang napatunayan.
mistervarona, Stephen Villena was so rude. He was not even making a point. Good thing #PHVoteDuterte remained cool.
janlecera, UPLB . Stephen Villena . ang pangalan ng ARROGANT MAN
fortressed, it's not intelligence, it's called arrogance Mr. Stephen Villena. Iba yung matalino sa nagtatali-talinuhan. Wow UP must be so proud! ./.
justshaira, stephen villena aka arrogant man <ed><U+00A0><U+00BD><ed><U+00B1><U+008E>
TongGarciaaa, Stephen Villena name nung rude na student from uplb
Ashee0315, Stephen Villena ito dapat pra sa mukha mo! https://t.co/QW3j1gkooI
4Duterte, @markdtrinidadNo, the arrognt student's name is Stephen Villena not Gem. Thanks. <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
4Duterte, @sindihands let's put a name on his face, Stephen Villena. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
cassandra_krb, na-beastmode naman ako dun sa Stephen Villena <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>
snowstale, Stephen Villena, you may be a student from UP, but remember intelligence is nothing kung ang ugali mo ay mas masahol pa sa malansang isda
snowstale, Stephen Villena, your attitude towards Duterte isn't a joke, if you want to boast that attitude of yours, then I hope God will forgive you
slimjoeshady, Stephen Villena <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> pano siya naging UP student? Shame on you bruuuhhh
snowstale, Stephen Villena, you may be a student from UP, but your intelligence is nothing compared to someone who is able to run a city
4Duterte, @TupasTooSlow @Jyhdelmae Stephen Villena is d name, his introduction wasn't on the vid.
4Duterte, We're sorry that UPLB students have to go through this just because of Stephen Villena. https://t.co/we25ac4cJU
4Duterte, Is he the Stephen Villena who asked Duterte when he visited UPLB? https://t.co/kN0i2LVOyZ
4Duterte, Hi UPLB student Stephen VillenaDs s Duterte's answr 2ur questionbtw, he knows its a silly questnAyw k lng hiyainhttps://t.co/equAJtXpez
rackyroad4, Lintek na stephen villena mayabang. HAHAHAHAHAHA
jjannahman, Stephen Villena, hindi nalang katalinuhan basehan ngayon, importante yung good manners. Tsk.
TheArianWay, Magtatago na si Stephen Villena HAHA
maleedus, Ang sarap pagsasampalin nitong Stephen Villena. Akala mo kung sino.
GeeAntipatiko, Tinitira mo si Duterte tpos ano, hihingi ka ng tawad sa kanya.??? Tigilan mo nga kame STEPHEN VILLENA. DI KA LEGIT NA UP SCHOLAR !!
GeeAntipatiko, Sinearch ko yung hayop na to PAGE NOT FOUND KALAUNAN. FUCK YOU STEPHEN VILLENA#EXPELLSTEPHENVILLENA https://t.co/X8hj8ipN2E
opinionatedjp, I wonder how this UPLB student Stephen Villena able to enroll UP. Aside from grades, GMRC shud also be considered! https://t.co/zP962JGo8z
gransebryan, Kaila mo anang ""Stephen Villena""..mura jd ug smart..nga Globe rmn untah...#UPLB ï¾— feeling angry
